date,rate
2018-01-08,19.273700
2018-01-09,19.232300
2018-01-10,19.306500
2018-01-11,19.240500
2018-01-12,19.343300
2018-01-15,19.044600
2018-01-16,18.811300
2018-01-17,18.836200
2018-01-18,18.655000
2018-01-19,18.636100
2018-01-22,18.581300
2018-01-23,18.711800
2018-01-24,18.798000
2018-01-25,18.517800
2018-01-26,18.478000
2018-01-29,18.467200
2018-01-30,18.619600
2018-01-31,18.698200
2018-02-01,18.606900
2018-02-02,18.400400
2018-02-06,18.524800
2018-02-07,18.700900
2018-02-08,18.649200
2018-02-09,18.881500
2018-02-12,18.862300
2018-02-13,18.670300
2018-02-14,18.626900
2018-02-15,18.602500
2018-02-16,18.515900
2018-02-19,18.479700
2018-02-20,18.536000
2018-02-21,18.659400
2018-02-22,18.651800
2018-02-23,18.657400
2018-02-26,18.565900
2018-02-27,18.645600
2018-02-28,18.790200
2018-03-01,18.833100
2018-03-02,18.861000
2018-03-05,18.890900
2018-03-06,18.883800
2018-03-07,18.724600
2018-03-08,18.792200
2018-03-09,18.714800
2018-03-12,18.581200
2018-03-13,18.619900
2018-03-14,18.560400
2018-03-15,18.585400
2018-03-16,18.702300
2018-03-20,18.721600
2018-03-21,18.761400
2018-03-22,18.600100
2018-03-23,18.507800
2018-03-26,18.536400
2018-03-27,18.326800
2018-03-28,18.344500
2018-04-02,18.270900
2018-04-03,18.296700
2018-04-04,18.204400
2018-04-05,18.224400
2018-04-06,18.108100
2018-04-09,18.288800
2018-04-10,18.275300
2018-04-11,18.288200
2018-04-12,18.201800
2018-04-13,18.135300
2018-04-16,18.087000
2018-04-17,18.039400
2018-04-18,17.978700
2018-04-19,18.033300
2018-04-20,18.281900
2018-04-23,18.621000
2018-04-24,18.862800
2018-04-25,18.813900
2018-04-26,19.053000
2018-04-27,18.864400
2018-04-30,18.684700
2018-05-02,18.787800
2018-05-03,19.094300
2018-05-04,19.122300
2018-05-07,19.201700
2018-05-08,19.423200
2018-05-09,19.578100
2018-05-10,19.538700
2018-05-11,19.298900
2018-05-14,19.353900
2018-05-15,19.521400
2018-05-16,19.785400
2018-05-17,19.709400
2018-05-18,19.703300
2018-05-21,19.931900
2018-05-22,19.905400
2018-05-23,19.752800
2018-05-24,19.766100
2018-05-25,19.704800
2018-05-28,19.560800
2018-05-29,19.591500
2018-05-30,19.749900
2018-05-31,19.732200
2018-06-01,19.975900
2018-06-04,19.866200
2018-06-05,19.993400
2018-06-06,20.386300
2018-06-07,20.312900
2018-06-08,20.460000
2018-06-11,20.528100
2018-06-12,20.472200
2018-06-13,20.596000
2018-06-14,20.625900
2018-06-15,20.695300
2018-06-18,20.716000
2018-06-19,20.696800
2018-06-20,20.553100
2018-06-21,20.393700
2018-06-22,20.368900
2018-06-25,20.126400
2018-06-26,20.090800
2018-06-27,19.875400
2018-06-28,20.055300
2018-06-29,19.863300
2018-07-02,19.691200
2018-07-03,20.145300
2018-07-04,19.597400
2018-07-05,19.428400
2018-07-06,19.251300
2018-07-09,19.071900
2018-07-10,19.156300
2018-07-11,19.055900
2018-07-12,18.963200
2018-07-13,18.824100
2018-07-16,18.885400
2018-07-17,18.836000
2018-07-18,18.876300
2018-07-19,18.910000
2018-07-20,19.079000
2018-07-23,19.069400
2018-07-24,19.076100
2018-07-25,18.850600
2018-07-26,18.770900
2018-07-27,18.623400
2018-07-30,18.551500
2018-07-31,18.541300
2018-08-01,18.645700
2018-08-02,18.589900
2018-08-03,18.634900
2018-08-06,18.572500
2018-08-07,18.543300
2018-08-08,18.463100
2018-08-09,18.454200
2018-08-10,18.651100
2018-08-13,18.927300
2018-08-14,19.180100
2018-08-15,18.997300
2018-08-16,19.233900
2018-08-17,19.010000
2018-08-20,19.061500
2018-08-21,19.030500
2018-08-22,18.878400
2018-08-23,18.817600
2018-08-24,18.867200
2018-08-27,18.833900
2018-08-28,18.669700
2018-08-29,18.935400
2018-08-30,19.065900
2018-08-31,19.125800
2018-09-03,19.179200
2018-09-04,19.213700
2018-09-05,19.360900
2018-09-06,19.443300
2018-09-07,19.354600
2018-09-10,19.239400
2018-09-11,19.298900
2018-09-12,19.268000
2018-09-13,19.051100
2018-09-14,18.877500
2018-09-17,18.868900
2018-09-18,18.839900
2018-09-19,18.769400
2018-09-20,18.767200
2018-09-21,18.829600
2018-09-24,18.853900
2018-09-25,18.851600
2018-09-26,18.987000
2018-09-27,18.898600
2018-09-28,18.812000
2018-10-01,18.723100
2018-10-02,18.653100
2018-10-03,18.750300
2018-10-04,18.801400
2018-10-05,19.132800
2018-10-08,18.944400
2018-10-09,18.923400
2018-10-10,19.000000
2018-10-11,19.118300
2018-10-12,19.021700
2018-10-15,18.920200
2018-10-16,18.809600
2018-10-17,18.769300
2018-10-18,18.801200
2018-10-19,19.101800
2018-10-22,19.218300
2018-10-23,19.366900
2018-10-24,19.416900
2018-10-25,19.462300
2018-10-26,19.438300
2018-10-29,19.479000
2018-10-30,19.802200
2018-10-31,20.025800
2018-11-01,20.317700
2018-11-05,20.132900
2018-11-06,19.963600
2018-11-07,19.860900
2018-11-08,19.824500
2018-11-09,20.043800
2018-11-12,20.361400
2018-11-13,20.317900
2018-11-14,20.515800
2018-11-15,20.397900
2018-11-16,20.337100
2018-11-20,20.155000
2018-11-21,20.412300
2018-11-22,20.202300
2018-11-23,20.298400
2018-11-26,20.393500
2018-11-27,20.530400
2018-11-28,20.497700
2018-11-29,20.410800
2018-11-30,20.221700
2018-12-03,20.345500
2018-12-04,20.234600
2018-12-05,20.512300
2018-12-06,20.567200
2018-12-07,20.470500
2018-12-10,20.260900
2018-12-11,20.362100
2018-12-13,20.288900
2018-12-14,20.256600
2018-12-17,20.333700
2018-12-18,20.112600
2018-12-19,20.127700
2018-12-20,20.029300
2018-12-21,19.908200
2018-12-24,19.927500
2018-12-26,19.847300
2018-12-27,19.882300
2018-12-28,19.682900
2018-12-31,19.656600
2019-01-02,19.651200
2019-01-03,19.587800
2019-01-04,19.607300
2019-01-07,19.490200
2019-01-08,19.320800
2019-01-09,19.347900
2019-01-10,19.245600
2019-01-11,19.171400
2019-01-14,19.123600
2019-01-15,19.006400
2019-01-16,19.045700
2019-01-17,18.990800
2019-01-18,19.063000
2019-01-21,19.084400
2019-01-22,19.190200
2019-01-23,19.129700
2019-01-24,19.077100
2019-01-25,18.985900
2019-01-28,18.928000
2019-01-29,19.038100
2019-01-30,18.997200
2019-01-31,19.162300
2019-02-01,19.038800
2019-02-05,19.109800
2019-02-06,19.082400
2019-02-07,19.105800
2019-02-08,19.080000
2019-02-11,19.089300
2019-02-12,19.252400
2019-02-13,19.259200
2019-02-14,19.408400
2019-02-15,19.356900
2019-02-18,19.362500
2019-02-19,19.257800
2019-02-20,19.177800
2019-02-21,19.183500
2019-02-22,19.265200
2019-02-25,19.139400
2019-02-26,19.118500
2019-02-27,19.163000
2019-02-28,19.220100
2019-03-01,19.260700
2019-03-04,19.297800
2019-03-05,19.303900
2019-03-06,19.259700
2019-03-07,19.370800
2019-03-08,19.522500
2019-03-11,19.490200
2019-03-12,19.424300
2019-03-13,19.304900
2019-03-14,19.332000
2019-03-15,19.323300
2019-03-19,19.217600
2019-03-20,19.000400
2019-03-21,18.909800
2019-03-22,18.869400
2019-03-25,19.136900
2019-03-26,19.015100
2019-03-27,19.098900
2019-03-28,19.320100
2019-03-29,19.379300
2019-04-01,19.377900
2019-04-02,19.216900
2019-04-03,19.227900
2019-04-04,19.180500
2019-04-05,19.172800
2019-04-08,19.080500
2019-04-09,18.970100
2019-04-10,18.922900
2019-04-11,18.836000
2019-04-12,18.843200
2019-04-15,18.771900
2019-04-16,18.848900
2019-04-17,18.951600
2019-04-22,18.848000
2019-04-23,18.835900
2019-04-24,18.957800
2019-04-25,19.004600
2019-04-26,19.094200
2019-04-29,18.941400
2019-04-30,19.012000
2019-05-02,19.009900
2019-05-03,19.101400
2019-05-06,19.001200
2019-05-07,18.978100
2019-05-08,19.049900
2019-05-09,19.083700
2019-05-10,19.262300
2019-05-13,19.137400
2019-05-14,19.192800
2019-05-15,19.142700
2019-05-16,19.123600
2019-05-17,19.071000
2019-05-20,19.145400
2019-05-21,19.090800
2019-05-22,19.030900
2019-05-23,18.975500
2019-05-24,19.012200
2019-05-27,19.065800
2019-05-28,19.052100
2019-05-29,19.165200
2019-05-30,19.239500
2019-05-31,19.068300
2019-06-03,19.642600
2019-06-04,19.760900
2019-06-05,19.600700
2019-06-06,19.541800
2019-06-07,19.708400
2019-06-10,19.652800
2019-06-11,19.204000
2019-06-12,19.122200
2019-06-13,19.138300
2019-06-14,19.164500
2019-06-17,19.148700
2019-06-18,19.192400
2019-06-19,19.101100
2019-06-20,19.175300
2019-06-21,18.980400
2019-06-24,19.066100
2019-06-25,19.183300
2019-06-26,19.227100
2019-06-27,19.144200
2019-06-28,19.168500
2019-07-01,19.208700
2019-07-02,19.076000
2019-07-03,19.069400
2019-07-04,19.050200
2019-07-05,18.994700
2019-07-08,19.044600
2019-07-09,18.911600
2019-07-10,19.004300
2019-07-11,19.242500
2019-07-12,19.122700
2019-07-15,19.030700
2019-07-16,18.980300
2019-07-17,19.078100
2019-07-18,19.023300
2019-07-19,19.010800
2019-07-22,19.012300
2019-07-23,19.065900
2019-07-24,19.131500
2019-07-25,19.089400
2019-07-26,19.062300
2019-07-29,19.069900
2019-07-30,19.090000
2019-07-31,19.074700
2019-08-01,18.992900
2019-08-02,19.162700
2019-08-05,19.311600
2019-08-06,19.573100
2019-08-07,19.629100
2019-08-08,19.695300
2019-08-09,19.511800
2019-08-12,19.428300
2019-08-13,19.580300
2019-08-14,19.463000
2019-08-15,19.576300
2019-08-16,19.636500
2019-08-19,19.566900
2019-08-20,19.815300
2019-08-21,19.752200
2019-08-22,19.679800
2019-08-23,19.746700
2019-08-26,19.840200
2019-08-27,19.908600
2019-08-28,19.993400
2019-08-29,20.031400
2019-08-30,20.098800
2019-09-02,20.069600
2019-09-03,20.125300
2019-09-04,20.003900
2019-09-05,19.780600
2019-09-06,19.683400
2019-09-09,19.562300
2019-09-10,19.539800
2019-09-11,19.535400
2019-09-12,19.547800
2019-09-13,19.426500
2019-09-17,19.366500
2019-09-18,19.426200
2019-09-19,19.352800
2019-09-20,19.398100
2019-09-23,19.447800
2019-09-24,19.445900
2019-09-25,19.458700
2019-09-26,19.577500
2019-09-27,19.636300
2019-09-30,19.680800
2019-10-01,19.734500
2019-10-02,19.779200
2019-10-03,19.798500
2019-10-04,19.736800
2019-10-07,19.525500
2019-10-08,19.552200
2019-10-09,19.584000
2019-10-10,19.568900
2019-10-11,19.476400
2019-10-14,19.321700
2019-10-15,19.265200
2019-10-16,19.252000
2019-10-17,19.213500
2019-10-18,19.160200
2019-10-21,19.149200
2019-10-22,19.142200
2019-10-23,19.105000
2019-10-24,19.125800
2019-10-25,19.087800
2019-10-28,19.082000
2019-10-29,19.054300
2019-10-30,19.116700
2019-10-31,19.164300
2019-11-01,19.194800
2019-11-04,19.105800
2019-11-05,19.152500
2019-11-06,19.212500
2019-11-07,19.195300
2019-11-08,19.132700
2019-11-11,19.106800
2019-11-12,19.109000
2019-11-13,19.217800
2019-11-14,19.454300
2019-11-15,19.422800
2019-11-19,19.206300
2019-11-20,19.368700
2019-11-21,19.480000
2019-11-22,19.413800
2019-11-25,19.398700
2019-11-26,19.446800
2019-11-27,19.518500
2019-11-28,19.560700
2019-11-29,19.611300
2019-12-02,19.535200
2019-12-03,19.571700
2019-12-04,19.567800
2019-12-05,19.470700
2019-12-06,19.368800
2019-12-09,19.324700
2019-12-10,19.230200
2019-12-11,19.236200
2019-12-13,19.178500
2019-12-16,19.045500
2019-12-17,18.970200
2019-12-18,18.916500
2019-12-19,18.954200
2019-12-20,18.964000
2019-12-23,18.913300
2019-12-24,18.938500
2019-12-26,18.964300
2019-12-27,18.944500
2019-12-30,18.845200
2019-12-31,18.872700
2020-01-02,18.864200
2020-01-03,18.881700
2020-01-06,18.867300
2020-01-07,18.827000
2020-01-08,18.885200
2020-01-09,18.798000
2020-01-10,18.845300
2020-01-13,18.773200
2020-01-14,18.821500
2020-01-15,18.812000
2020-01-16,18.807700
2020-01-17,18.793000
2020-01-20,18.738800
2020-01-21,18.672500
2020-01-22,18.700700
2020-01-23,18.688300
2020-01-24,18.801800
2020-01-27,18.831300
2020-01-28,18.940700
2020-01-29,18.802200
2020-01-30,18.706700
2020-01-31,18.785300
2020-02-04,18.908200
2020-02-05,18.679700
2020-02-06,18.624500
2020-02-07,18.664500
2020-02-10,18.776300
2020-02-11,18.765300
2020-02-12,18.674000
2020-02-13,18.630800
2020-02-14,18.645800
2020-02-17,18.571200
2020-02-18,18.571500
2020-02-19,18.595200
2020-02-20,18.591000
2020-02-21,18.799200
2020-02-24,18.913800
2020-02-25,19.119700
2020-02-26,19.087800
2020-02-27,19.158500
2020-02-28,19.397300
2020-03-02,19.776000
2020-03-03,19.698500
2020-03-04,19.283700
2020-03-05,19.533500
2020-03-06,19.809500
2020-03-09,20.162300
2020-03-10,21.111700
2020-03-11,21.026700
2020-03-12,21.213000
2020-03-13,22.151800
2020-03-17,21.928800
2020-03-18,23.057300
2020-03-19,23.900800
2020-03-20,24.086800
2020-03-23,24.111300
2020-03-24,25.078200
2020-03-25,25.118500
2020-03-26,24.294800
2020-03-27,23.097000
2020-03-30,23.512200
2020-03-31,24.285300
2020-04-01,23.484700
2020-04-02,24.491800
2020-04-03,24.108700
2020-04-06,24.693800
2020-04-07,24.689500
2020-04-08,24.038800
2020-04-13,24.092500
2020-04-14,23.742700
2020-04-15,23.564500
2020-04-16,24.115500
2020-04-17,24.209800
2020-04-20,23.901200
2020-04-21,24.007700
2020-04-22,24.424800
2020-04-23,24.588300
2020-04-24,24.623000
2020-04-27,24.858300
2020-04-28,24.849200
2020-04-29,24.388200
2020-04-30,24.000200
2020-05-04,23.928300
2020-05-05,24.381200
2020-05-06,23.834300
2020-05-07,24.294200
2020-05-08,24.056300
2020-05-11,23.680500
2020-05-12,23.869300
2020-05-13,24.048700
2020-05-14,24.211300
2020-05-15,24.270800
2020-05-18,23.958000
2020-05-19,23.603200
2020-05-20,23.602300
2020-05-21,23.296200
2020-05-22,22.960000
2020-05-25,22.792800
2020-05-26,22.563000
2020-05-27,22.293200
2020-05-28,22.363300
2020-05-29,22.204000
2020-06-01,22.177800
2020-06-02,22.016800
2020-06-03,21.682700
2020-06-04,21.604300
2020-06-05,21.838800
2020-06-08,21.583700
2020-06-09,21.655200
2020-06-10,21.725200
2020-06-11,21.923000
2020-06-12,22.425200
2020-06-15,22.334700
2020-06-16,22.543500
2020-06-17,22.216800
2020-06-18,22.278300
2020-06-19,22.608800
2020-06-22,22.630000
2020-06-23,22.441300
2020-06-24,22.413000
2020-06-25,22.666200
2020-06-26,22.796300
2020-06-29,22.971500
2020-06-30,23.132500
2020-07-01,23.089300
2020-07-02,22.807800
2020-07-03,22.522500
2020-07-06,22.414700
2020-07-07,22.280800
2020-07-08,22.621300
2020-07-09,22.822500
2020-07-10,22.694500
2020-07-13,22.534200
2020-07-14,22.463300
2020-07-15,22.617300
2020-07-16,22.364700
2020-07-17,22.303200
2020-07-20,22.489700
2020-07-21,22.627800
2020-07-22,22.359700
2020-07-23,22.251000
2020-07-24,22.362700
2020-07-27,22.384200
2020-07-28,22.027500
2020-07-29,21.961500
2020-07-30,21.990700
2020-07-31,22.172700
2020-08-03,22.201200
2020-08-04,22.614000
2020-08-05,22.784500
2020-08-06,22.406800
2020-08-07,22.365200
2020-08-10,22.489200
2020-08-11,22.485000
2020-08-12,22.349000
2020-08-13,22.345700
2020-08-14,22.262800
2020-08-17,22.031300
2020-08-18,22.057000
2020-08-19,22.153500
2020-08-20,22.052700
2020-08-21,22.176000
2020-08-24,22.036200
2020-08-25,21.984000
2020-08-26,21.972300
2020-08-27,21.920200
2020-08-28,22.116800
2020-08-31,21.860200
2020-09-01,21.888000
2020-09-02,21.744500
2020-09-03,21.839300
2020-09-04,21.638300
2020-09-07,21.611500
2020-09-08,21.588700
2020-09-09,21.713800
2020-09-10,21.537700
2020-09-11,21.277300
2020-09-14,21.321000
2020-09-15,21.072800
2020-09-17,21.069200
2020-09-18,20.985000
2020-09-21,20.969700
2020-09-22,21.505000
2020-09-23,21.568200
2020-09-24,22.089700
2020-09-25,22.367800
2020-09-28,22.440200
2020-09-29,22.457300
2020-09-30,22.359800
2020-10-01,22.143800
2020-10-02,21.956200
2020-10-05,21.702500
2020-10-06,21.396000
2020-10-07,21.450700
2020-10-08,21.493000
2020-10-09,21.431800
2020-10-12,21.182200
2020-10-13,21.218300
2020-10-14,21.367700
2020-10-15,21.299800
2020-10-16,21.383200
2020-10-19,21.176500
2020-10-20,21.134200
2020-10-21,21.090200
2020-10-22,21.064000
2020-10-23,21.030000
2020-10-26,20.920500
2020-10-27,20.981800
2020-10-28,20.879800
2020-10-29,21.164800
2020-10-30,21.377000
2020-11-03,21.250800
2020-11-04,21.155500
2020-11-05,21.034500
2020-11-06,20.761200
2020-11-09,20.620000
2020-11-10,20.360000
2020-11-11,20.401800
2020-11-12,20.577200
2020-11-13,20.530300
2020-11-17,20.483300
2020-11-18,20.321200
2020-11-19,20.238800
2020-11-20,20.185800
2020-11-23,20.117200
2020-11-24,20.101200
2020-11-25,20.057700
2020-11-26,20.046500
2020-11-27,20.046700
2020-11-30,20.077700
2020-12-01,20.139800
2020-12-02,20.050800
2020-12-03,20.049700
2020-12-04,19.908300
2020-12-07,19.783800
2020-12-08,19.821300
2020-12-09,19.753700
2020-12-10,19.836800
2020-12-11,19.957200
2020-12-14,20.107500
2020-12-15,20.177800
2020-12-16,20.111300
2020-12-17,19.951300
2020-12-18,19.817300
2020-12-21,19.948700
2020-12-22,20.090500
2020-12-23,20.056200
2020-12-24,20.117500
2020-12-28,19.851700
2020-12-29,20.047700
2020-12-30,19.948700
2020-12-31,19.935200
2021-01-04,19.908700
2021-01-05,19.845700
2021-01-06,19.943700
2021-01-07,19.725000
2021-01-08,19.910000
2021-01-11,19.970500
2021-01-12,20.113000
2021-01-13,19.937300
2021-01-14,19.793500
2021-01-15,19.779300
2021-01-18,19.787500
2021-01-19,19.757000
2021-01-20,19.678800
2021-01-21,19.579300
2021-01-22,19.739300
2021-01-25,19.983300
2021-01-26,20.159800
2021-01-27,20.015200
2021-01-28,20.216800
2021-01-29,20.269700
2021-02-02,20.224800
2021-02-03,20.172200
2021-02-04,20.195300
2021-02-05,20.443500
2021-02-08,20.138800
2021-02-09,20.122700
2021-02-10,20.091300
2021-02-11,20.058800
2021-02-12,19.953500
2021-02-15,19.962200
2021-02-16,19.951800
2021-02-17,20.202300
2021-02-18,20.225700
2021-02-19,20.416500
2021-02-22,20.422200
2021-02-23,20.678300
2021-02-24,20.583300
2021-02-25,20.475200
2021-02-26,20.852300
2021-03-01,20.939000
2021-03-02,20.612300
2021-03-03,20.690300
2021-03-04,20.895700
2021-03-05,20.849800
2021-03-08,21.263500
2021-03-09,21.417700
2021-03-10,21.257500
2021-03-11,20.985300
2021-03-12,20.713300
2021-03-16,20.763700
2021-03-17,20.575300
2021-03-18,20.682800
2021-03-19,20.441500
2021-03-22,20.482300
2021-03-23,20.578800
2021-03-24,20.640800
2021-03-25,20.788200
2021-03-26,20.766200
2021-03-29,20.567700
2021-03-30,20.604700
2021-03-31,20.602500
2021-04-05,20.440000
2021-04-06,20.248300
2021-04-07,20.161200
2021-04-08,20.176500
2021-04-09,20.089000
2021-04-12,20.163000
2021-04-13,20.095000
2021-04-14,20.073500
2021-04-15,20.058300
2021-04-16,19.927000
2021-04-19,19.915800
2021-04-20,19.814500
2021-04-21,19.887700
2021-04-22,19.874000
2021-04-23,19.886500
2021-04-26,19.869500
2021-04-27,19.836200
2021-04-28,19.978500
2021-04-29,19.971200
2021-04-30,20.097800
2021-05-03,20.182200
2021-05-04,20.190200
2021-05-05,20.223500
2021-05-06,20.207700
2021-05-07,20.183800
2021-05-10,19.922300
2021-05-11,19.886000
2021-05-12,19.884800
2021-05-13,20.094000
2021-05-14,20.049500
2021-05-17,19.848700
2021-05-18,19.802800
2021-05-19,19.831300
2021-05-20,19.814300
2021-05-21,19.881000
2021-05-24,19.951000
2021-05-25,19.872000
2021-05-26,19.890300
2021-05-27,19.878300
2021-05-28,19.948700
2021-05-31,19.944200
2021-06-01,19.921300
2021-06-02,19.892700
2021-06-03,19.927700
2021-06-04,20.060500
2021-06-07,19.932800
2021-06-08,19.797000
2021-06-09,19.772800
2021-06-10,19.689700
2021-06-11,19.700200
2021-06-14,19.882300
2021-06-15,19.906500
2021-06-16,20.123500
2021-06-17,20.058800
2021-06-18,20.429200
2021-06-21,20.700200
2021-06-22,20.600000
2021-06-23,20.571200
2021-06-24,20.250500
2021-06-25,20.048300
2021-06-28,19.793000
2021-06-29,19.802700
2021-06-30,19.815700
2021-07-01,19.906200
2021-07-02,20.036800
2021-07-05,19.881700
2021-07-06,19.853200
2021-07-07,19.965800
2021-07-08,19.991500
2021-07-09,20.007000
2021-07-12,19.880000
2021-07-13,19.857700
2021-07-14,19.998800
2021-07-15,19.899200
2021-07-16,19.941200
2021-07-19,19.853700
2021-07-20,20.000000
2021-07-21,20.134800
2021-07-22,20.190700
2021-07-23,20.181200
2021-07-26,20.023800
2021-07-27,20.024500
2021-07-28,19.977000
2021-07-29,19.953500
2021-07-30,19.844800
2021-08-02,19.845500
2021-08-03,19.852000
2021-08-04,19.892000
2021-08-05,19.954700
2021-08-06,19.929300
2021-08-09,20.003700
2021-08-10,20.064800
2021-08-11,20.103800
2021-08-12,19.953000
2021-08-13,19.890700
2021-08-16,19.860300
2021-08-17,19.886300
2021-08-18,19.991200
2021-08-19,20.010700
2021-08-20,20.117500
2021-08-23,20.402000
2021-08-24,20.390700
2021-08-25,20.296700
2021-08-26,20.293300
2021-08-27,20.352200
2021-08-30,20.229300
2021-08-31,20.140300
2021-09-01,20.060500
2021-09-02,19.961500
2021-09-03,19.970300
2021-09-06,19.899200
2021-09-07,19.887800
2021-09-08,19.944000
2021-09-09,19.938300
2021-09-10,19.931800
2021-09-13,19.871700
2021-09-14,19.867700
2021-09-15,19.903500
2021-09-17,19.900300
2021-09-20,19.985300
2021-09-21,20.173500
2021-09-22,20.143800
2021-09-23,20.032800
2021-09-24,20.028000
2021-09-27,20.111800
2021-09-28,20.105200
2021-09-29,20.306000
2021-09-30,20.497700
2021-10-01,20.562300
2021-10-04,20.510300
2021-10-05,20.574700
2021-10-06,20.581800
2021-10-07,20.694700
2021-10-08,20.604000
2021-10-11,20.729300
2021-10-12,20.801700
2021-10-13,20.776700
2021-10-14,20.682700
2021-10-15,20.607500
2021-10-18,20.467200
2021-10-19,20.358700
2021-10-20,20.264700
2021-10-21,20.185000
2021-10-22,20.264300
2021-10-25,20.183700
2021-10-26,20.189700
2021-10-27,20.188800
2021-10-28,20.193000
2021-10-29,20.325500
2021-11-01,20.529700
2021-11-03,20.859800
2021-11-04,20.835200
2021-11-05,20.624200
2021-11-08,20.392500
2021-11-09,20.326500
2021-11-10,20.283300
2021-11-11,20.470200
2021-11-12,20.465200
2021-11-16,20.507200
2021-11-17,20.809200
2021-11-18,20.691200
2021-11-19,20.762800
2021-11-22,20.828300
2021-11-23,20.963200
2021-11-24,21.210700
2021-11-25,21.435700
2021-11-26,21.546200
2021-11-29,21.818500
2021-11-30,21.733300
2021-12-01,21.445300
2021-12-02,21.271000
2021-12-03,21.303300
2021-12-06,21.417700
2021-12-07,21.204700
2021-12-08,21.090700
2021-12-09,20.933000
2021-12-10,21.032800
2021-12-13,20.892200
2021-12-14,20.938300
2021-12-15,21.165000
2021-12-16,21.239300
2021-12-17,20.923800
2021-12-20,20.733700
2021-12-21,20.736300
2021-12-22,20.782300
2021-12-23,20.752700
2021-12-24,20.658200
2021-12-27,20.611200
2021-12-28,20.682800
2021-12-29,20.577000
2021-12-30,20.583500
2021-12-31,20.515700
2022-01-03,20.467200
2022-01-04,20.589000
2022-01-05,20.474200
2022-01-06,20.397700
2022-01-07,20.458800
2022-01-10,20.423700
2022-01-11,20.445300
2022-01-12,20.378500
2022-01-13,20.366000
2022-01-14,20.360700
2022-01-17,20.311800
2022-01-18,20.300200
2022-01-19,20.403000
2022-01-20,20.460000
2022-01-21,20.450700
2022-01-24,20.459800
2022-01-25,20.630800
2022-01-26,20.668300
2022-01-27,20.641500
2022-01-28,20.738300
2022-01-31,20.859700
2022-02-01,20.635200
2022-02-02,20.580000
2022-02-03,20.600300
2022-02-04,20.556200
2022-02-08,20.732500
2022-02-09,20.641300
2022-02-10,20.500800
2022-02-11,20.414800
2022-02-14,20.418800
2022-02-15,20.411000
2022-02-16,20.399200
2022-02-17,20.333500
2022-02-18,20.297800
2022-02-21,20.306300
2022-02-22,20.282500
2022-02-23,20.297700
2022-02-24,20.243500
2022-02-25,20.652500
2022-02-28,20.446500
2022-03-01,20.425700
2022-03-02,20.527200
2022-03-03,20.719300
2022-03-04,20.703300
2022-03-07,20.926200
2022-03-08,21.194700
2022-03-09,21.377500
2022-03-10,20.967700
2022-03-11,20.974300
2022-03-14,20.969500
2022-03-15,20.890800
2022-03-16,20.874300
2022-03-17,20.703500
2022-03-18,20.558500
2022-03-22,20.414500
2022-03-23,20.278200
2022-03-24,20.180000
2022-03-25,20.131300
2022-03-28,19.957700
2022-03-29,20.119500
2022-03-30,19.994200
2022-03-31,19.863200
2022-04-01,19.911200
2022-04-04,19.843200
2022-04-05,19.744300
2022-04-06,19.901200
2022-04-07,20.066500
2022-04-08,20.160500
2022-04-11,20.120000
2022-04-12,20.009300
2022-04-13,19.840700
2022-04-18,19.796700
2022-04-19,19.937700
2022-04-20,20.044700
2022-04-21,20.038300
2022-04-22,20.180200
2022-04-25,20.318300
2022-04-26,20.299200
2022-04-27,20.356000
2022-04-28,20.470700
2022-04-29,20.567000
2022-05-02,20.372800
2022-05-03,20.407500
2022-05-04,20.335000
2022-05-05,20.253500
2022-05-06,20.221800
2022-05-09,20.108500
2022-05-10,20.317200
2022-05-11,20.372000
2022-05-12,20.259200
2022-05-13,20.320000
2022-05-16,20.144300
2022-05-17,20.078200
2022-05-18,19.963700
2022-05-19,19.966300
2022-05-20,19.926700
2022-05-23,19.865700
2022-05-24,19.828200
2022-05-25,19.887000
2022-05-26,19.837700
2022-05-27,19.793300
2022-05-30,19.596500
2022-05-31,19.495300
2022-06-01,19.694000
2022-06-02,19.738800
2022-06-03,19.558500
2022-06-06,19.574200
2022-06-07,19.554700
2022-06-08,19.599800
2022-06-09,19.590000
2022-06-10,19.612800
2022-06-13,19.929700
2022-06-14,20.452700
2022-06-15,20.658300
2022-06-16,20.667500
2022-06-17,20.572800
2022-06-20,20.476000
2022-06-21,20.244200
2022-06-22,20.196300
2022-06-23,20.046500
2022-06-24,20.036500
2022-06-27,19.870700
2022-06-28,19.879700
2022-06-29,19.984700
2022-06-30,20.144300
2022-07-01,20.133500
2022-07-04,20.381700
2022-07-05,20.287700
2022-07-06,20.559800
2022-07-07,20.722800
2022-07-08,20.602200
2022-07-11,20.442300
2022-07-12,20.747300
2022-07-13,20.788200
2022-07-14,20.761300
2022-07-15,20.941500
2022-07-18,20.611000
2022-07-19,20.395700
2022-07-20,20.440700
2022-07-21,20.491300
2022-07-22,20.656200
2022-07-25,20.515000
2022-07-26,20.465200
2022-07-27,20.433000
2022-07-28,20.512000
2022-07-29,20.377800
2022-08-01,20.348500
2022-08-02,20.263300
2022-08-03,20.515200
2022-08-04,20.630500
2022-08-05,20.335800
2022-08-08,20.401000
2022-08-09,20.278900
2022-08-10,20.271500
2022-08-11,19.956200
2022-08-12,19.959500
2022-08-15,19.874000
2022-08-16,19.861800
2022-08-17,19.930300
2022-08-18,20.038700
2022-08-19,20.083500
2022-08-22,20.195700
2022-08-23,20.159800
